Concept,MoodTag1,MoodTag2,Semantic1,Semantic2,Semantic3,Semantic4,Semantic5
incompatibility,sad,scared,incongruity,immateriality,worse,fraudulence,tediousness
incompetent_cervix,sad,scared,trap,bone,underpart,cock,base
incomplete_abortion,sad,scared,slaughter,murder,break,wilt,wound
incongruity,sad,scared,incompatibility,immateriality,worse,fraudulence,tediousness
inconspicuousness,joyful,interesting,unnoticeableness,luminosity,touch,walk,tendency
incontrovertibility,sad,scared,givenness,certainty,immateriality,worse,fraudulence
inconvertibility,sad,scared,capriciousness,variedness,shiftiness,personal_equation,variability
incoordination,sad,scared,inefficiency,amateurishness,camp,unoriginality,triteness
incorruptibility,sad,scared,immateriality,worse,fraudulence,tediousness,malevolence
incredibility,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
incubation,joyful,interesting,labor,venture,action,press,investigation
incurability,sad,scared,unvariedness,monotony,invariability,immutability,fixedness
incurring,sad,scared,viatication,catching,misappropriation,salvation,mistreatment
indecent_exposure,sad,scared,sedition,perjury,robbery,wrath,envy
indecorum,sad,scared,smuttiness,indelicacy,impropriety,immodesty,sociability
indefatigability,joyful,interesting,sedulity,assiduity,studiousness,bookishness,resoluteness
index_case,surprising,admirable,vaccinee,patient,insomniac,incurable,schnorrer
index_fossil,surprising,admirable,opening,cannon_fodder,ally,brick,colt
indian_hemp,sad,scared,poisonous_plant,water_hemlock,stinking_hellebore,water_dropwort,common_mullein
indian_plantain,surprising,admirable,pipal,composite,red_ginger,rock_cress,miterwort
indian_summer,joyful,interesting,tet,religious_festival,work_time,time,flower
indie,sad,scared,livery_company,sleeping_beauty,open_shop,nursery_school,philanthropic_foundation
indigestibility,sad,scared,might,hunger,yellow,coldness,taste_property
indirect_fire,sad,scared,cover,strike,cannonade,deep_supporting_fire,inroad
indirect_lighting,sad,scared,fluorescent,lever,bus,mule,sackcloth
indirection,sad,scared,trickery,pretense,deception,mischief,robbery
indoleacetic_acid,joyful,interesting,myrrh,linen,waste,mineral,calf
indomethacin,sad,scared,mefenamic_acid,naproxen_sodium,diclofenac_potassium,meclofenamate,etodolac
indomitability,sad,scared,might,brawn,hunger,yellow,coldness
inducer,surprising,admirable,medicine,balsam,rye_bread,herb,rue
induction_coil,surprising,admirable,array,colt,free-reed_instrument,indicator,bait
industrial_arts,joyful,interesting,education,continuing_education,embrace,reordering,embodiment
industrial_revolution,joyful,interesting,tet,religious_festival,work_time,time,flower
industrialist,surprising,admirable,child,laban,superior,friend,disputant
ineligibility,sad,scared,immateriality,worse,fraudulence,tediousness,malevolence
ineluctability,sad,scared,certainty,immateriality,worse,fraudulence,tediousness
inessentiality,sad,scared,unimportance,joke,inconsequence,matter,demerit
inexactness,sad,scared,inaccuracy,impreciseness,immateriality,worse,fraudulence
inexpedience,joyful,interesting,drawback,limitation,nonuniformity,invaluableness,suitability
infanticide,sad,scared,slaughter,murder,break,wilt,wound
infantile_autism,joyful,interesting,attention_deficit_disorder,confirmation,sign,business,joy
infantilism,joyful,interesting,appearance,arrogance,dishonesty,evil,mortal_sin
infelicity,sad,scared,unfitness,inappropriateness,inconvenience,inaccessibility,disqualification
inferior_cerebellar_artery,sad,scared,vena_canaliculi_cochleae,inferior_labial_vein,ovarian_vein,sigmoid_vein,costoaxillary_vein
inferior_cerebral_vein,sad,scared,vena_canaliculi_cochleae,inferior_labial_vein,ovarian_vein,sigmoid_vein,costoaxillary_vein
inferior_court,joyful,interesting,ruck,social_gathering,law_enforcement_agency,consortium,posse
inferior_labial_vein,sad,scared,vena_canaliculi_cochleae,ovarian_vein,sigmoid_vein,costoaxillary_vein,hepatic_vein
inferior_pulmonary_vein,sad,scared,vena_canaliculi_cochleae,inferior_labial_vein,ovarian_vein,sigmoid_vein,costoaxillary_vein
inferiority_complex,joyful,interesting,embarrassment,anger,sexual_desire,bonheur,liking
infiltrator,sad,scared,stranger,foreigner,slattern,asshole,villain
infiniteness,sad,scared,immateriality,worse,fraudulence,tediousness,malevolence
inflection,sad,scared,allomerism,weakening,detriment,damage,shimmer
informality,joyful,interesting,casualness,unceremoniousness,manner,bearing,seemliness
ingot_iron,joyful,interesting,mine_pig,swedish_iron,cast_iron,cinder_pig,linen
ingrown_toenail,surprising,admirable,socket,skeletal_muscle,spine,hand,horn
ingrowth,sad,scared,lever,bus,master,mule,slattern
inhomogeneity,joyful,interesting,instability,patchiness,ruggedness,shakiness,nonuniformity
inhospitableness,sad,scared,unneighborliness,unfriendliness,uncongeniality,misanthropy,virulence
inhospitality,sad,scared,secret,misrepresentation,fire,reproach,incrimination
injunction,sad,scared,no,production,dispute,gripe,rejoinder
innateness,joyful,interesting,agelessness,absoluteness,constancy,irreversibility,nonuniformity
inner_light,interesting,joyful,rational_motive,irrational_motive,occasion,belief,activity
inner_resource,joyful,interesting,shadow,recourse,profit,advantage,handicap
inoculation,joyful,interesting,great_care,primping,t'ai_chi,patrol,embrace
inopportuneness,joyful,interesting,inaptness,unsuitability,nonuniformity,invaluableness,suitability
inquest,sad,scared,struggle,war,risk,medical_care,treatment
insanity_plea,joyful,interesting,affirmative,assertion,yes,yea,postulate
insectivora,sad,scared,polymastigina,nematocera,ornithischia,chelonethida,aepyorniformes
insentience,sad,scared,inanimateness,asexuality,might,hunger,yellow
insertional_mutagenesis,sad,scared,mutagenesis,spill,breakdown,bang,downfall
inside_job,joyful,interesting,arrogance,evil,mortal_sin,prostitution,lust
insider_information,joyful,interesting,news,applause,tip,bon_mot,affirmative
insider_trading,sad,scared,name,vengeance,strife,corporal_punishment,retaliation
insidiousness,sad,scared,faithlessness,betrayal,immateriality,worse,fraudulence
insightfulness,joyful,interesting,shrewdness,craft,brain,breadth,intelligence
insolubility,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
insomniac,surprising,admirable,vaccinee,incurable,patient,index_case,schnorrer
inspector,surprising,admirable,constable,desk_sergeant,hickock,santa_claus,zoo_keeper
inspector_general,surprising,admirable,field-grade_officer,captain,cannon_fodder,antigonus,supply_officer
instrumentalism,joyful,interesting,mentalism,british_empiricism,rationalism,positivism,confucianism
instrumentality,joyful,interesting,utility,nonuniformity,invaluableness,suitability,note
insubordination,angry,sad,due_process,name,vengeance,retaliation,strife
insurability,joyful,interesting,fitness,habitability,eligibility,suitability,convenience
intelligence_test,joyful,interesting,test,embrace,reordering,embodiment,art
intelligibility,joyful,interesting,perspicuity,unambiguity,coherence,clarity,monosemy
intemperance,interesting,joyful,change_of_state,activity,success,dismissal,reverence
intercontinental_ballistic_missile,surprising,admirable,colt,optical_instrument,instrument,airship,truck
interestedness,interesting,joyful,curiosity,consciousness,mystery,concern,fret
intermediate_vector_boson,sad,scared,scintilla,graviton,strange_particle,b-meson,prion
intermittence,sad,scared,fluctuation,unsteadiness,spasticity,irregularity,randomness
internasal_suture,sad,scared,bone,underpart,cock,trap,base
international_terrorism,sad,scared,name,corporal_punishment,vengeance,strife,retaliation
interreflection,surprising,admirable,good_weather,lode,phenomenon,foreplay,perversion
interstitial_pneumonia,interesting,joyful,lobar_pneumonia,influenza,atypical_pneumonia,double_pneumonia,venereal_disease
intervention,sad,scared,due_process,name,vengeance,strife,corporal_punishment
intestinal_flora,surprising,admirable,rhizopod,bacteria,spirochete,chlamydia_psittaci,chlamydia_trachomatis
intraocular_lens,sad,scared,projectile,ride,serpent,denture,crown
introspectiveness,joyful,interesting,reflectiveness,pensiveness,thoughtfulness,openness,manner
intrusiveness,sad,scared,competitiveness,sociability,unemotionality,fault,courage
invaluableness,interesting,joyful,gold,value,worth,importance,significance
invasion_of_privacy,sad,scared,mischief,trickery,robbery,wrath,envy
investment_letter,sad,scared,letter_of_intent,fake,duplicate,epistle_to_the_hebrews,well
invisibility,sad,scared,unobtrusiveness,coldness,cool,might,hunger
involucre,surprising,admirable,down,shoot,natural_object,bud,cassia_bark
invulnerability,sad,scared,might,brawn,hunger,yellow,coldness
io,surprising,admirable,galilean_satellite,shoot,natural_object,bud,down
ipomoea,sad,scared,passer,kingdom,animal_group,biological_group,thlaspi
ipse_dixit,sad,scared,accusation,misrepresentation,incrimination,proposition,charge
ipsus,joyful,interesting,issus,administration,obedience,disobedience,legal_action
iridoncus,joyful,interesting,enlargement,attention_deficit_disorder,confirmation,sign,business
iron_fist,sad,scared,hold,immateriality,worse,fraudulence,tediousness
iron_man,surprising,admirable,gentleman,male_child,man,worthy,dame
iron_trap,joyful,interesting,gregorian_calendar,bermuda_plan,distribution,poisson_distribution,study
ironside,surprising,admirable,gentleman,male_child,man,worthy,dame
irresistibility,sad,scared,hold,immateriality,worse,fraudulence,tediousness
irreversibility,joyful,interesting,agelessness,innateness,absoluteness,constancy,nonuniformity
ischemic_anoxia,sad,scared,anemic_hypoxia,hypoxic_hypoxia,ischemic_hypoxia,anoxic_anoxia,anoxia
ischemic_hypoxia,sad,scared,ischemic_anoxia,anemic_hypoxia,hypoxic_hypoxia,anoxic_anoxia,anoxia
islamism,joyful,interesting,law_enforcement_agency,consortium,ruck,posse,social_gathering
islamist,surprising,admirable,begum,abbe,pius_ix,swami,theosophist
islamophobia,sad,scared,anti-semitism,bias,position,reprobation,literalism
isometropia,interesting,joyful,anisometropia,condition,drought,innocence,venereal_disease
isoniazid,sad,scared,sulfadiazine,kanamycin,dicloxacillin,cycloserine,nalidixic_acid
isosorbide,sad,scared,protease_inhibitor,narcotic,hallucinogen,soft_drug,isoniazid
issue,interesting,joyful,belief,idea,faculty,uma,volition
issus,interesting,joyful,disobedience,obedience,activity,legal_action,administration
italian_bee,surprising,admirable,carniolan_bee,cuckoo-bumblebee,hawkmoth,holometabola,anglewing
italian_bread,sad,scared,cake,condiment,wort,prune,raisin
itch_mite,sad,scared,arachnid,invertebrate,scorpion,tarantula,false_scorpion
itraconazole,surprising,admirable,terbinafine,thiabendazole,medicine,balsam,rye_bread
ivry,sad,scared,stand,name,vengeance,strife,corporal_punishment
ixodes,sad,scared,passer,kingdom,animal_group,biological_group,phthirius
ixodes_persulcatus,surprising,admirable,sheep-tick,hawkmoth,holometabola,flatworm,taenia
j_particle,surprising,admirable,antitauon,virion,gluon,tauon,shoot
jack_frost,sad,scared,mythical_monster,mythical_being,death,pipe_dream,imagination
jack_of_all_trades,surprising,admirable,worthy,dame,colossus,belle,sun
jackpot,joyful,interesting,social_welfare,gift,acquisition,purchase,bargain
jacksonia,sad,scared,daucus,poinciana,oenanthe,poterium,zygophyllum
jackstraw,sad,scared,steal,double_dutch,mistreatment,insult,cruelty
jaculus,joyful,interesting,cebuella,genetta,kogia,genus_cabassous,bathyergus
jagannath,sad,scared,ramachandra,hebe,paul,zu,asura
jamaica_rum,sad,scared,soft_drug,protease_inhibitor,narcotic,hallucinogen,lacing
james,joyful,interesting,sheep,venus,fortuna,uma,socinian
janissary,surprising,admirable,sheep,socinian,pushover,amoralist,amorist
japanese_cedar,surprising,admirable,pahautea,chilean_cedar,pipal,composite,california_nutmeg
japanese_pink,surprising,admirable,fringed_pink,cottage_pink,composite,pipal,french_marigold
jarrell,surprising,admirable,poet,sexton,butler,dante,stevens
jarvik_heart,surprising,admirable,pickup,colt,free-reed_instrument,indicator,array
jassidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,bombyliidae
jawbreaker,sad,scared,syncategorem,four-letter_word,consonant,misnomer,surd
jejunal_artery,surprising,admirable,lacrimal_vein,popliteal_vein,scleral_veins,gastroomental_vein,superior_cerebellar_artery
jejunity,sad,scared,deadliness,unwholesomeness,harmfulness,perniciousness,unhealthfulness
jekyll_and_hyde,surprising,admirable,ugly_duckling,rare_bird,cannon_fodder,ally,brick
jena,sad,scared,stand,name,vengeance,strife,corporal_punishment
jeremiad,sad,scared,grumble,complaint,gripe,no,production
jerry-builder,sad,scared,corespondent,respondent,master,slattern,feudal_lord
jerry-building,sad,scared,name,vengeance,strife,corporal_punishment,retaliation
jersey,surprising,admirable,turtleneck,sack,handwear,change,durables
jezebel,sad,scared,prostitute,cat,maid,widow,gent
jim_crow,surprising,admirable,club,drove,peavey,needlenose_pliers,colt
jimsonweed,sad,scared,common_mullein,everlasting,plant,roman_wormwood,mallow
job_interview,joyful,interesting,prayer,solicitation,challenge,oath,controversy
job's_comforter,sad,scared,grimm,cat,informer,ranter,modifier
jocoseness,joyful,interesting,openness,manner,heat,trait,heart
jocosity,sad,scared,belly_laugh,pun,secret,misrepresentation,fire
joel,sad,scared,paul,gentile,haggai,obadiah,habakkuk
joggle,sad,scared,rock,furor,motion,break,wilt
john_doe,sad,scared,yokel,philemon,hillbilly,layman,rustic
joinery,surprising,admirable,sewing,plate,objet_d'art,match,gem
joint_resolution,joyful,interesting,pardon,statement,pas,derivative_instrument,section
jones,surprising,admirable,berg,maestro,handel,old_master,laban
jonquil,sad,scared,wild_garlic,beardless_iris,yellow_adder's_tongue,fly_poison,common_mullein
jordan_almond,sad,scared,nut,prune,raisin,cherry,bean
juda,surprising,admirable,pervert,child,laban,superior,friend
judgment_day,joyful,interesting,tet,religious_festival,work_time,time,flower
judgment_in_rem,joyful,interesting,legal_action,acquittal,affirmation,fatwa,judgment_on_the_merits
judgment_of_dismissal,sad,scared,due_process,quotient_verdict,non_prosequitur,confession_of_judgment,compromise_verdict
judgment_on_the_merits,joyful,interesting,legal_action,judgment_in_rem,acquittal,affirmation,fatwa
juggernaut,sad,scared,fake,duplicate,roughcast,crank_letter,replica
juglans,sad,scared,passer,kingdom,animal_group,biological_group,thlaspi
jugular,joyful,interesting,enervation,achilles'_heel,touch,walk,tendency
jumper,sad,scared,chemise,costume,protective_garment,military_uniform,vestment
jumping_up_and_down,joyful,interesting,caper,shellfire,embrace,reordering,administration
juncaceae,sad,scared,aphyllanthaceae,aloeaceae,colchicaceae,tecophilaeacea,alstroemeriaceae
junction_barrier,sad,scared,thermojunction,lever,bus,projectile,ride
juncus,sad,scared,passer,kingdom,animal_group,biological_group,tofieldia
jungian,sad,scared,shintoist,camp_follower,tagalong,freudian,flunky
jungian_psychology,sad,scared,alienism,freudian_psychology,orthodontics,hydrostatics,cosmetic_dentistry
jungle_fever,sad,scared,blackwater_fever,malaria,argentine_hemorrhagic_fever,pathological_state,ill_health
junin_virus,surprising,admirable,machupo_virus,human_immunodeficiency_virus,infectious_agent,agent,rhizopod
junior_featherweight,sad,scared,light_middleweight,junior_lightweight,flyweight,heavyweight,lightweight
junior_lightweight,sad,scared,light_middleweight,flyweight,heavyweight,lightweight,light_flyweight
junior_middleweight,sad,scared,light_middleweight,junior_lightweight,flyweight,heavyweight,lightweight
junior_status,sad,scared,handmaid,low_status,widowhood,marital_status,face
junior_welterweight,sad,scared,light_middleweight,junior_lightweight,flyweight,heavyweight,lightweight
junketing,joyful,interesting,wandering,progress,degradation,change_of_shape,care
