Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
amobarbital sad scared flurazepam haloperidol thioridazine minor_tranquilizer clozapine
amyl_nitrate sad scared diazoxide pentaerythritol protease_inhibitor narcotic hallucinogen
anaglyph sad scared cameo bowl knot fake duplicate
aneroid_barometer sad scared hunter projectile goggles ride serpent
antidepressant sad scared sertraline protriptyline paroxetime fluoxetine protease_inhibitor
antidiabetic sad scared metformin protease_inhibitor narcotic hallucinogen soft_drug
antiemetic sad scared prochlorperazine protease_inhibitor narcotic hallucinogen soft_drug
anti-inflammatory sad scared mefenamic_acid naproxen_sodium diclofenac_potassium meclofenamate etodolac
antimycin sad scared isoniazid sulfadiazine kanamycin dicloxacillin cycloserine
antiprotozoal sad scared metronidazole primaquine quinacrine chloroquine mefloquine
apc sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
araroba sad scared dover's_powder protease_inhibitor narcotic hallucinogen soft_drug
arcade sad scared penny_arcade calumet bowery clearway track
arena_theater sad scared prison chamber obstruction shelter burial_chamber
artificial_flower sad scared fake duplicate cameo anaglyph mezzo-relievo
augean_stables sad scared prison chamber obstruction shelter burial_chamber
auxiliary_storage sad scared projectile ride serpent denture crown
ax_handle sad scared mop_handle panhandle rake_handle broomstick hilt
backlighting sad scared weight clock_pendulum lever bus projectile
bareboat sad scared bus cruise_ship drone stealth_bomber hangar_queen
baste sad scared fake duplicate mend roughcast cameo
beading sad scared skull_and_crossbones macule liver_spot boutonniere bangle
bedlam sad scared mental_hospital prison chamber obstruction shelter
belladonna sad scared scopolamine pilocarpine antidote protease_inhibitor narcotic
betting_shop sad scared prison chamber obstruction shelter burial_chamber
bitumastic sad scared mule costume protective_garment military_uniform vestment
bleacher sad scared breathing_room combat_ceiling dead_center anteriority horizontality
bolometer sad scared hunter projectile goggles ride serpent
boneshaker sad scared bus lever projectile ride serpent
boron_chamber sad scared hunter projectile goggles ride serpent
boutonniere sad scared bangle soutache stickpin frontlet seed_pearl
boxing_glove sad scared weight lever bus projectile ride
box_spring sad scared spiral_spring projectile ride serpent denture
brassard sad scared cuisse shield protective_covering mule costume
break_seal sad scared projectile ride serpent denture crown
bricklayer's_hammer sad scared lever torque_wrench phillips_screwdriver sandblaster bus
broken_arch sad scared triumphal_arch skew_arch tudor_arch prison chamber
brompheniramine_maleate sad scared pyrilamine phenyltoloxamine cyproheptadine pheniramine methapyrilene
brougham sad scared bus lever projectile ride serpent
buffing_wheel sad scared ride projectile serpent denture crown
burn_center sad scared prison chamber obstruction shelter burial_chamber
burp_gun sad scared projectile hunter goggles ride serpent
burthen sad scared overload millstone lever bus mule
calumet sad scared arcade penny_arcade bowery clearway track
cameo sad scared anaglyph bowl knot fake duplicate
campstool sad scared taboret cutty_stool milking_stool stool lower_berth
cant_hook sad scared lever safety_bolt bus projectile ride
captopril sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
carbine sad scared projectile hunter goggles ride serpent
carvedilol sad scared metoprolol protease_inhibitor narcotic hallucinogen soft_drug
casquet sad scared helmet cuisse shield protective_covering mule
cat_box sad scared bus lever projectile ride serpent
cefotaxime sad scared isoniazid sulfadiazine kanamycin dicloxacillin cycloserine
ceftazidime sad scared isoniazid sulfadiazine kanamycin dicloxacillin cycloserine
ceftriaxone sad scared isoniazid sulfadiazine kanamycin dicloxacillin cycloserine
celecoxib sad scared mefenamic_acid naproxen_sodium diclofenac_potassium meclofenamate etodolac
cephalexin sad scared isoniazid sulfadiazine kanamycin dicloxacillin cycloserine
cephaloglycin sad scared isoniazid sulfadiazine kanamycin dicloxacillin cycloserine
chemise disgusting sad hat attire irregular fur costume
chisholm_trail sad scared track bowery clearway arcade calumet
chloroquine sad scared metronidazole antiprotozoal primaquine quinacrine mefloquine
clearway sad scared bowery track chisholm_trail arcade calumet
cloche sad scared protective_covering cuisse shield mule costume
clock_pendulum sad scared weight backlighting lever bus projectile
closed-circuit_television sad scared lever bus projectile ride serpent
clothes_hamper sad scared bus lever projectile ride serpent
clozapine sad scared flurazepam haloperidol thioridazine minor_tranquilizer thiothixene
cold_frame sad scared protective_covering cuisse shield mule costume
cold_medicine sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
cold-water_flat sad scared shelter prison chamber obstruction burial_chamber
collar disgusting sad hat prison obstruction chamber protective_covering
cooler sad scared chamber burial_chamber prison obstruction shelter
counterirritant sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
cowl sad scared jewelled_headdress hat costume protective_garment military_uniform
crazy_quilt sad scared bandage eiderdown mule costume protective_garment
crinoline sad scared petticoat underpants fur robe costume
crock_pot sad scared eggbeater terra_cotta faience lever bus
crossbench sad scared projectile ride serpent denture crown
cruise_ship sad scared bus bareboat drone stealth_bomber hangar_queen
cryometer sad scared wet-bulb_thermometer hunter projectile goggles ride
cryostat sad scared ride projectile serpent denture crown
crystal sad scared protective_covering cuisse shield mule costume
cubitiere sad scared cuisse shield protective_covering mule costume
cuisse disgusting sad shield protective_covering hat attire chemise
curb_market sad scared grave bowel battlefront burial_chamber sheltered_workshop
cut_glass sad scared tea_maker beaker breakable lever bus
cutty_stool sad scared taboret campstool milking_stool stool lower_berth
cyclobenzaprine sad scared relaxant orphenadrine lorazepam methocarbamol midazolam
cyclopean_masonry sad scared prison chamber obstruction shelter burial_chamber
cycloserine sad scared isoniazid sulfadiazine kanamycin dicloxacillin nalidixic_acid
dead_axle sad scared lever jury_mast topmast bus projectile
delta_wing sad scared drone stealth_bomber hangar_queen flying_boat bus
diamante sad scared sackcloth tarpaulin stockinet turkish_towel acrylic
diazoxide sad scared amyl_nitrate pentaerythritol protease_inhibitor narcotic hallucinogen
dideoxycytosine sad scared protease_inhibitor dideoxyinosine lamivudine narcotic hallucinogen
dideoxyinosine sad scared protease_inhibitor dideoxycytosine lamivudine narcotic hallucinogen
diclofenac_potassium sad scared mefenamic_acid naproxen_sodium meclofenamate etodolac indomethacin
diflunisal sad scared mefenamic_acid naproxen_sodium diclofenac_potassium meclofenamate etodolac
diltiazem sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
diphenylhydantoin sad scared mephenytoin phensuximide protease_inhibitor narcotic hallucinogen
dirt_track sad scared substation airstrip lever bus mule
dishwasher_detergent sad scared fir pu collagen madia_oil scopolamine
dover's_powder sad scared araroba protease_inhibitor narcotic hallucinogen soft_drug
dragee sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
dray sad scared bus lever projectile ride serpent
drug_cocktail sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
dumb_bomb sad scared microwave_bomb projectile ride serpent denture
dust_bag sad scared bus sick_bag lever projectile ride
dust_cover sad scared sackcloth tarpaulin turkish_towel fore-and-aft_sail spritsail
easy_chair sad scared lower_berth taboret cutty_stool prie-dieu campstool
eggbeater sad scared terra_cotta crock_pot faience lever bus
eiderdown sad scared bandage crazy_quilt mule costume protective_garment
electrometer sad scared electronic_voltmeter radiomicrometer milliammeter hunter projectile
electronic_voltmeter sad scared electrometer radiomicrometer milliammeter hunter projectile
ethacrynic_acid sad scared furosemide hydroflumethiazide protease_inhibitor narcotic hallucinogen
ethchlorvynol sad scared flurazepam haloperidol thioridazine minor_tranquilizer clozapine
etodolac sad scared mefenamic_acid naproxen_sodium diclofenac_potassium meclofenamate indomethacin
eton_collar sad scared rabato clerical_collar tubeless cummerbund lever
explosive_mixture sad scared undercharge explosive_compound fir pu collagen
facing sad scared protective_covering cuisse shield mule costume
faience sad scared eggbeater terra_cotta crock_pot lever bus
fallboard sad scared protective_covering cuisse shield mule costume
fender sad scared projectile ride serpent denture crown
fenoprofen sad scared mefenamic_acid naproxen_sodium diclofenac_potassium meclofenamate etodolac
filet sad scared lace macrame sackcloth tarpaulin stockinet
filigree sad scared skull_and_crossbones macule liver_spot boutonniere bangle
fingerstall sad scared shoulder_holster holster protective_covering cuisse shield
fire_screen sad scared protective_covering cuisse shield mule costume
fishtail_bit sad scared lever bus projectile ride serpent
flatcar sad scared bus lever projectile ride serpent
flophouse sad scared shelter ranch_house prison chamber obstruction
fluorescent sad scared indirect_lighting lever bus mule sackcloth
fluorouracil sad scared procarbazine methotrexate thiotepa protease_inhibitor narcotic
fluoxetine sad scared antidepressant sertraline protriptyline paroxetime protease_inhibitor
fluphenazine sad scared flurazepam haloperidol thioridazine minor_tranquilizer clozapine
flurazepam sad scared haloperidol thioridazine minor_tranquilizer clozapine thiothixene
flying_boat sad scared drone stealth_bomber hangar_queen delta_wing bus
fore-and-aft_sail sad scared spritsail mizzen sackcloth tarpaulin turkish_towel
foul-weather_gear sad scared protective_garment costume military_uniform vestment jewelled_headdress
fountain angry sad blare misfortune calamity famine affliction
free-reed sad scared krummhorn serpent projectile ride denture
frontlet sad scared boutonniere bangle soutache stickpin seed_pearl
full_metal_jacket sad scared rifle_ball projectile hunter goggles ride
furosemide sad scared hydroflumethiazide ethacrynic_acid protease_inhibitor narcotic hallucinogen
galilean_telescope sad scared superconducting_supercollider projectile hunter goggles ride
gallows_tree sad scared projectile hunter goggles ride serpent
gateway_drug sad scared soft_drug protease_inhibitor narcotic hallucinogen condiment
gemfibrozil sad scared protease_inhibitor narcotic hallucinogen soft_drug isoniazid
ghillie sad scared mule slipper costume protective_garment military_uniform
golliwog sad scared lever bus mule sackcloth irregular
gorget sad scared cuisse shield protective_covering mule costume
granny_knot sad scared projectile ride serpent denture crown
greave sad scared cuisse shield protective_covering mule costume
guimpe sad scared chemise costume protective_garment military_uniform vestment
hair_shirt sad scared fur underpants robe costume protective_garment
